X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-86.536894,33.54936,58,10001102095,2022-2023,AL,100011,AL-167,Leeds City,Leeds Middle School,1771 Whitmire Street,,Leeds,AL,35094,    ,(205)699-4505,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,292,258,34,216,,,,,,,,152,156,162,,,,,,,,239,231,470,470,26,18.08,1,0,1,1,0,1,66,59,125,0,0,0,46,36,82,0,3,3,125,133,258,33.54936,-86.536894
-86.574182,33.547574,59,10001102096,2022-2023,AL,100011,AL-167,Leeds City,Leeds High School,1500 Greenwave Drive,,Leeds,AL,35094,    ,(205)699-4510,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,321,274,47,236,,,,,,,,,,,149,166,154,150,,,,325,294,619,619,35.5,17.44,0,0,0,1,1,2,84,66,150,0,0,0,50,41,91,7,7,14,183,179,362,33.547574,-86.574182
-86.560964,33.545099,60,10001102430,2022-2023,AL,100011,AL-167,Leeds City,Leeds Primary School,991 Park Drive,,Leeds,AL,35094,    ,(205)702-4206,No,Not Virtual,PK,1,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,213,195,18,179,142,182,184,,,,1,,,,,,,,,,,256,253,509,509,30,16.97,0,0,0,1,3,4,68,60,128,0,0,0,41,32,73,7,13,20,139,145,284,33.545099,-86.560964
-86.161369,34.213512,61,10001200123,2022-2023,AL,100012,AL-115,Boaz City,Boaz Middle School,140 Newt Parker Dr,,Boaz,AL,35957,    ,(256)593-0799,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,396,366,30,330,,,,,,,,180,169,169,,,,,,,,263,255,518,518,33.36000061,15.53,2,0,2,0,1,1,8,4,12,6,3,9,99,121,220,5,4,9,143,122,265,34.213512,-86.161369
-86.1639,34.2118,62,10001200874,2022-2023,AL,100012,AL-115,Boaz City,Boaz High School,907 Brown St,,Boaz,AL,35957,    ,(256)593-2401,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,502,472,30,427,,,,,,,,,,,203,186,167,158,,,,380,334,714,714,42.54000092,16.78,0,4,4,4,2,6,10,5,15,4,3,7,154,135,289,10,8,18,198,177,375,34.2118,-86.1639
-86.1755,34.2048,63,10001200884,2022-2023,AL,100012,AL-115,Boaz City,Corley Elementary School,505 Mount Vernon Rd,,Boaz,AL,35957,3159,(256)593-3254,No,Not Virtual,2,3,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,267,253,14,232,,,,172,166,,,,,,,,,,,,,159,179,338,338,20,16.9,0,0,0,2,1,3,4,2,6,6,3,9,56,77,133,1,0,1,90,96,186,34.2048,-86.1755
-86.157931,34.212254,64,10001201630,2022-2023,AL,100012,AL-115,Boaz City,Boaz Intermediate School,11 Newt Parker Drive,,Boaz,AL,35957,    ,(256)593-9211,No,Not Virtual,4,5,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,307,286,21,274,,,,,,196,182,,,,,,,,,,,174,204,378,378,16.39999962,23.05,1,1,2,1,1,2,3,4,7,5,5,10,68,88,156,4,6,10,92,99,191,34.212254,-86.157931
-86.1781,34.2065,65,10001201781,2022-2023,AL,100012,AL-115,Boaz City,Boaz Elementary School,362 Collier St,,Boaz,AL,35957,    ,(256)593-3481,No,Not Virtual,PK,1,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,333,305,28,272,111,205,207,,,,,,,,,,,,,,,268,255,523,523,28,18.68,1,2,3,2,2,4,5,6,11,5,5,10,131,112,243,7,9,16,117,119,236,34.2065,-86.1781
-86.593651,33.655829,66,10001300714,2022-2023,AL,100013,AL-205,Trussville City,HewittTrussville Middle School,5275 Trussville Clay Road,,Trussville,AL,35173,1510,(205)228-3700,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,198,178,20,198,,,,,,,,408,374,420,,,,,,,,639,563,1202,1202,62,19.39,2,1,3,10,12,22,101,93,194,0,1,1,23,13,36,21,16,37,482,427,909,33.655829,-86.593651
-86.567607,33.649323,67,10001301498,2022-2023,AL,100013,AL-205,Trussville City,Paine Elementary School,7600 Gadsden Highway,,Trussville,AL,35173,2636,(205)228-3200,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,210,197,13,210,49,216,234,223,223,201,204,,,,,,,,,,,692,658,1350,1350,84,16.07,0,1,1,11,16,27,111,95,206,0,0,0,25,33,58,33,33,66,512,480,992,33.649323,-86.567607
-86.590765,33.665684,68,10001301682,2022-2023,AL,100013,AL-205,Trussville City,HewittTrussville High School,6450 Husky Parkway,,Trussville,AL,35173,6400,(205)228-4000,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Jefferson County,240,214,26,240,,,,,,,,,,,379,445,379,370,,,,763,810,1573,1573,94.19999695,16.7,3,3,6,25,23,48,120,131,251,0,0,0,14,20,34,21,15,36,580,618,1198,33.665684,-86.590765
-86.623626,33.599544,69,10001302401,2022-2023,AL,100013,AL-205,Trussville City,Magnolia Elementary School,5400 Hidden Way Lane,,Trussville,AL,35173,2448,(205)228-3500,No,Not Virtual,KG,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,82,73,9,82,2,66,68,73,62,62,70,,,,,,,,,,,196,207,403,403,28.5,14.14,0,0,0,8,12,20,28,31,59,0,0,0,18,10,28,12,13,25,130,141,271,33.599544,-86.623626
-86.603955,33.629258,70,10001302402,2022-2023,AL,100013,AL-205,Trussville City,Cahaba Elementary School,301 Parkway Drive,,Trussville,AL,35173,1127,(205)228-3400,No,Not Virtual,KG,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,86,73,13,86,6,95,91,77,93,86,89,,,,,,,,,,,295,242,537,537,35,15.34,2,1,3,8,9,17,18,16,34,0,0,0,13,14,27,9,8,17,245,194,439,33.629258,-86.603955
-85.9488,32.9451,71,10003000001,2022-2023,AL,100030,AL-102,Alexander City,Alexander City Middle School,359 State St,,Alexander City,AL,35010,1948,(256)234-8660,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,32-Town: Distant,Tallapoosa County,197,195,2,283,,,,,,,,,232,227,,,,,,,,243,216,459,459,27.5,16.69,0,0,0,2,4,6,114,84,198,0,0,0,25,28,53,11,7,18,91,93,184,32.9451,-85.9488
-85.9508,32.9377,72,10003000003,2022-2023,AL,100030,AL-102,Alexander City,Benjamin Russell High School,225 Heard Blvd,,Alexander City,AL,35010,2702,(256)234-8611,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,32-Town: Distant,Tallapoosa County,310,287,23,429,,,,,,,,,,,245,210,173,184,,,,412,400,812,812,52.5,15.47,0,0,0,3,7,10,157,155,312,0,0,0,42,37,79,15,15,30,195,186,381,32.9377,-85.9508
-85.9307,32.9312,73,10003000004,2022-2023,AL,100030,AL-102,Alexander City,Jim Pearson Elementary School,1240 Scott Rd,,Alexander City,AL,35010,7607,(256)234-8625,No,Not Virtual,PK,2,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Tallapoosa County,356,343,13,407,95,198,266,213,,,,,,,,,,,,,,391,381,772,772,43,17.95,0,0,0,1,2,3,151,164,315,0,0,0,32,29,61,18,20,38,189,166,355,32.9312,-85.9307
-85.949,32.9555,74,10003000005,2022-2023,AL,100030,AL-102,Alexander City,Nathaniel H Stephens Elementary School,851 Laurel St,,Alexander City,AL,35010,1316,(256)234-8631,No,Not Virtual,3,4,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Tallapoosa County,224,223,1,272,,,,,216,202,,,,,,,,,,,,212,206,418,418,22,19,0,0,0,2,3,5,88,82,170,0,0,0,22,13,35,7,14,21,93,94,187,32.9555,-85.949
-85.9726,32.9295,75,10003000006,2022-2023,AL,100030,AL-102,Alexander City,William L Radney Elementary School,140 Allison Drive,,Alexander City,AL,35010,4408,(256)234-8636,No,Not Virtual,5,6,Middle,1,Regular School,Currently operational ,32-Town: Distant,Tallapoosa County,226,219,7,301,,,,,,,214,224,,,,,,,,,,215,223,438,438,24,18.25,0,0,0,2,4,6,90,107,197,0,0,0,24,21,45,10,10,20,89,81,170,32.9295,-85.9726
-86.4708,31.3154,76,10006000007,2022-2023,AL,100060,AL-104,Andalusia City,Andalusia High School,701 Third St,,Andalusia,AL,36420,    ,(334)222-7569,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,33-Town: Remote,Covington County,303,287,16,277,,,,,,,,,,,135,123,134,105,,,,257,240,497,497,32.50999832,15.29,2,1,3,2,3,5,91,68,159,1,0,1,2,8,10,2,6,8,157,154,311,31.3154,-86.4708
-86.470935,31.314977,77,10006000008,2022-2023,AL,100060,AL-104,Andalusia City,Andalusia Junior High,408 4th Avenue,,Andalusia,AL,36420,    ,(334)222-7569,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,33-Town: Remote,Covington County,187,174,13,178,,,,,,,,,109,139,,,,,,,,129,119,248,248,17,14.59,0,3,3,0,1,1,42,44,86,0,0,0,3,3,6,6,6,12,78,62,140,31.314977,-86.470935
-86.5025,31.2846,78,10006001467,2022-2023,AL,100060,AL-104,Andalusia City,Andalusia Elementary School,1501 West Bypass,,Andalusia,AL,36474,    ,(334)222-1224,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,33-Town: Remote,Covington County,706,668,38,654,85,164,166,143,153,142,124,149,,,,,,,,,,591,535,1126,1126,55.79000092,20.18,3,0,3,4,5,9,148,139,287,1,0,1,20,27,47,21,30,51,394,334,728,31.2846,-86.5025
-85.82,33.6612,79,10009000011,2022-2023,AL,100090,AL-105,Anniston City,Anniston High School,1301 Woodstock Ave,,Anniston,AL,36207,    ,(256)231-5010,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,13-City: Small,Calhoun County,401,378,23,368,,,,,,,,,,,145,114,103,104,,,,243,223,466,466,27.5,16.95,0,0,0,0,1,1,204,188,392,0,0,0,23,11,34,4,13,17,12,10,22,33.6612,-85.82
-85.7758,33.6321,80,10009000017,2022-2023,AL,100090,AL-105,Anniston City,Golden Springs Elementary School,100 Feary Dr,,Anniston,AL,36207,    ,(256)231-5050,No,Not Virtual,1,5,Elementary,1,Regular School,Currently operational ,13-City: Small,Calhoun County,322,303,19,353,,,93,93,76,74,78,,,,,,,,,,,202,212,414,414,21,19.71,0,0,0,0,0,0,158,171,329,0,0,0,9,11,20,13,14,27,22,16,38,33.6321,-85.7758
-85.8591,33.6656,81,10009000020,2022-2023,AL,100090,AL-105,Anniston City,Randolph Park Elementary School,2200 W 17th St,,Anniston,AL,36201,3421,(256)231-5080,No,Not Virtual,1,5,Elementary,1,Regular School,Currently operational ,13-City: Small,Calhoun County,321,309,12,310,,,77,59,69,70,62,,,,,,,,,,,170,167,337,337,18,18.72,0,0,0,0,0,0,156,148,304,0,0,0,5,6,11,6,9,15,3,4,7,33.6656,-85.8591
-85.822863,33.708165,82,10009001246,2022-2023,AL,100090,AL-105,Anniston City,Anniston City Boot Camp School,4804 McClellan Blvd,,Anniston,AL,36206,1863,(256)231-5100,No,Not Virtual,7,12,High,1,Alternative Education School,Currently operational ,13-City: Small,Calhoun County,-1,-1,-1,-1,,,,,,,,,0,0,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.708165,-85.822863
-85.822863,33.708165,83,10009001725,2022-2023,AL,100090,AL-105,Anniston City,Anniston Middle School,4800 McClellan Blvd,,Anniston,AL,36206,    ,(256)231-5020,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,13-City: Small,Calhoun County,358,345,13,336,,,,,,,,132,131,130,,,,,,,,221,172,393,393,20,19.65,0,0,0,0,0,0,186,149,335,0,0,0,14,10,24,3,4,7,18,9,27,33.708165,-85.822863
-85.8417,33.6617,84,10009001782,2022-2023,AL,100090,AL-105,Anniston City,Cobb Preparatory Academy,1325 Cobb Ave,,Anniston,AL,36201,    ,(256)231-5030,No,Not Virtual,PK,KG,Elementary,1,Regular School,Currently operational ,13-City: Small,Calhoun County,147,145,2,145,113,169,,,,,,,,,,,,,,,,134,148,282,282,17,16.59,0,0,0,0,0,0,121,133,254,0,0,0,6,6,12,1,0,1,6,9,15,33.6617,-85.8417
-86.4943,34.3293,85,10010000022,2022-2023,AL,100100,AL-106,Arab City,Arab Elementary School,241 8th Ave NE,,Arab,AL,35016,    ,(256)586-6085,No,Not Virtual,3,5,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,299,262,37,250,,,,,202,183,195,,,,,,,,,,,306,274,580,580,29,20,1,2,3,3,4,7,1,3,4,0,1,1,10,9,19,2,3,5,289,252,541,34.3293,-86.4943
-86.4966,34.3349,86,10010000025,2022-2023,AL,100100,AL-106,Arab City,Arab Primary School,121 Mimosa St NE,,Arab,AL,35016,    ,(256)586-6005,No,Not Virtual,PK,2,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Marshall County,310,274,36,261,103,197,198,204,,,,,,,,,,,,,,350,352,702,702,41,17.12,1,0,1,6,1,7,5,7,12,0,0,0,12,14,26,4,2,6,322,328,650,34.3349,-86.4966
-86.5105,34.3124,87,10010000027,2022-2023,AL,100100,AL-106,Arab City,Arab Junior High School,911 Old Cullman Rd,,Arab,AL,35016,    ,(256)586-6074,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,41-Rural: Fringe,Marshall County,300,256,44,247,,,,,,,,186,190,216,,,,,,,,313,279,592,592,36.77999878,16.1,5,1,6,4,3,7,4,0,4,1,0,1,13,10,23,5,4,9,281,261,542,34.3124,-86.5105
-86.48857,34.329247,88,10010000028,2022-2023,AL,100100,AL-106,Arab City,Arab High School,511 Arabian Dr NE,,Arab,AL,35016,1160,(256)586-6026,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Marshall County,311,267,44,255,,,,,,,,,,,224,193,171,191,,,,386,393,779,779,48.02999878,16.22,1,0,1,2,6,8,1,2,3,0,1,1,12,10,22,4,3,7,366,371,737,34.329247,-86.48857
-86.9967,34.7934,89,10012000522,2022-2023,AL,100120,AL-107,Athens City,Athens Intermediate School,1916 Us Hwy 72 W,,Athens,AL,35611,1916,(256)230-2880,No,Not Virtual,4,5,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,345,313,32,286,,,,,,293,293,,,,,,,,,,,300,286,586,586,34.25,17.11,2,1,3,4,4,8,61,54,115,0,1,1,61,61,122,13,19,32,159,146,305,34.7934,-86.9967
-86.967922,34.795787,90,10012001471,2022-2023,AL,100120,AL-107,Athens City,Athens Elementary School,601 S Clinton Street,,Athens,AL,35611,3505,(256)233-6609,No,Not Virtual,PK,3,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,259,241,18,207,69,89,99,76,75,,,,,,,,,,,,,201,207,408,408,26,15.69,1,0,1,1,4,5,44,31,75,0,0,0,74,83,157,9,16,25,72,73,145,34.795787,-86.967922
-86.949822,34.812486,91,10012001472,2022-2023,AL,100120,AL-107,Athens City,Athens High School,655 Hwy 31 North,,Athens,AL,35611,    ,(256)233-6613,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,597,536,61,496,,,,,,,,,,,362,277,285,249,,,,585,588,1173,1173,67.58999634,17.35,4,4,8,14,17,31,77,103,180,1,0,1,109,111,220,40,40,80,340,313,653,34.812486,-86.949822
-86.949838,34.803346,92,10012001473,2022-2023,AL,100120,AL-107,Athens City,Athens Middle School,100 Hwy 31 North,,Athens,AL,35611,    ,(256)233-6620,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,561,519,42,468,,,,,,,,310,311,337,,,,,,,,505,453,958,958,49.29999924,19.43,3,3,6,6,3,9,86,85,171,2,2,4,117,108,225,34,31,65,257,221,478,34.803346,-86.949838
-86.9934,34.8043,93,10012001474,2022-2023,AL,100120,AL-107,Athens City,James L Cowart Elementary School,1701 W Hobbs St,,Athens,AL,35611,4699,(256)233-6627,No,Not Virtual,KG,3,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,223,204,19,190,18,80,83,79,72,,,,,,,,,,,,,181,151,332,332,19,17.47,0,0,0,0,0,0,30,34,64,0,0,0,44,36,80,12,16,28,95,65,160,34.8043,-86.9934
-86.9626,34.7993,94,10012001475,2022-2023,AL,100120,AL-107,Athens City,Julian Newman Elementary School,517 Julian Newman Dr,,Athens,AL,35611,    ,(256)233-6630,No,Not Virtual,PK,3,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,161,141,20,135,37,99,82,77,76,,,,,,,,,,,,,190,181,371,371,21.5,17.26,0,1,1,11,12,23,21,15,36,0,0,0,31,30,61,11,19,30,116,104,220,34.7993,-86.9626
-86.9629,34.7819,95,10012001758,2022-2023,AL,100120,AL-107,Athens City,Brookhill Elementary School,320 Brookhill Dr,,Athens,AL,35611,4490,(256)233-6603,No,Not Virtual,KG,3,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,143,135,8,122,18,83,103,82,80,,,,,,,,,,,,,180,186,366,366,21,17.43,1,0,1,0,4,4,31,25,56,0,0,0,26,25,51,11,9,20,111,123,234,34.7819,-86.9629
-86.964919,34.800179,96,10012002417,2022-2023,AL,100120,AL-107,Athens City,Athens Renaissance School,405 South Street East,,Athens,AL,35611,    ,(256)614-3708,No,Full Virtual,KG,12,Other,1,Regular School,Currently operational ,31-Town: Fringe,Limestone County,183,149,34,145,,45,37,38,32,48,31,46,56,58,69,56,57,73,,,,294,352,646,646,25,25.84,2,4,6,4,4,8,20,26,46,1,0,1,12,17,29,9,15,24,246,286,532,34.800179,-86.964919
-86.332274,33.364683,97,10017602108,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Childersburg Boot Camp,926 Selma Highway,,Childersburg,AL,35044,    ,(256)378-3821,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,41-Rural: Fringe,Talladega County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,33.364683,-86.332274
-86.337457,32.577049,98,10017602109,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Draper Correctional Facility,2828 Al Highway 143,,Elmore,AL,36025,    ,(334)567-2221,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,21-Suburb: Large,Elmore County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.577049,-86.337457
-86.193789,32.564214,99,10017602110,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Tutwiler Prison,8966 US Highway 231,,Wetumpka,AL,36092,    ,(334)353-3870,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,31-Town: Fringe,Elmore County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.564214,-86.193789
-87.184745,33.51396,100,10017602111,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,W E Donaldson,100 Warrior Ln,,Bessemer,AL,35023,7228,(205)436-3681,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,42-Rural: Distant,Jefferson County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,33.51396,-87.184745
-86.391816,32.582667,101,10017602460,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,JF Ingram State Technical College Special Services,5375 Ingram Rd,,Deatsville,AL,36022,    ,(334)514-6147,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,21-Suburb: Large,Elmore County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.582667,-86.391816
-86.101496,32.387976,102,10017602465,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Kilby Correctional Facility,12201 Edna Brake Lucas Dr,,Montgomery,AL,36117,    ,(334)215-6600,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,21-Suburb: Large,Montgomery County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.387976,-86.101496
-86.333054,32.577164,103,10017602466,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Staton Correctional Facility,2690 Marion Spillway Road,,Elmore,AL,36025,56,(334)567-2221,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,21-Suburb: Large,Elmore County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.577164,-86.333054
-86.391869,32.581384,104,10017602467,2022-2023,AL,100176,AL-640,JF Ingram State Technical College,Frank Lee Youth Center,5305 Ingram Rd,,Deatsville,AL,36022,410,(334)290-3200,No,Not Virtual,9,9,Secondary,1,Special Education School,Currently operational ,21-Suburb: Large,Elmore County,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,32.581384,-86.391869
-86.1109,33.996,105,10018000033,2022-2023,AL,100180,AL-109,Attalla City,Etowah High School,201 Case Ave,,Attalla,AL,35954,    ,(256)538-8381,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,23-Suburb: Small,Etowah County,372,333,39,298,,,,,,,,,,,124,112,126,110,,,,231,241,472,472,29.46999931,16.02,0,0,0,0,0,0,36,37,73,0,0,0,22,17,39,12,16,28,161,171,332,33.996,-86.1109
-86.112782,33.995704,106,10018000034,2022-2023,AL,100180,AL-109,Attalla City,Etowah Middle School,316 Jones Street,,Attalla,AL,35954,    ,(256)538-3236,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,23-Suburb: Small,Etowah County,311,286,25,268,,,,,,,,99,125,142,,,,,,,,207,159,366,366,19,19.26,4,1,5,1,1,2,36,31,67,0,0,0,19,18,37,14,9,23,133,99,232,33.995704,-86.112782
-86.126219,33.998734,107,10018000035,2022-2023,AL,100180,AL-109,Attalla City,Attalla Elementary School,300 Cullman Avenue,,Attalla,AL,35954,    ,(256)538-7266,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,23-Suburb: Small,Etowah County,579,537,42,502,52,142,102,104,98,93,109,,,,,,,,,,,365,335,700,700,34,20.59,1,2,3,1,1,2,53,58,111,0,1,1,34,39,73,17,30,47,259,204,463,33.998734,-86.126219
-88.065367,30.8313,108,10018500893,2022-2023,AL,100185,AL-187,Saraland City,Saraland Middle SchoolAdams Campus,401 Baldwin Road,,Saraland,AL,36571,9449,(251)679-9405,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Mobile County,363,314,49,293,,,,,,,,254,245,260,,,,,,,,389,370,759,759,37.25,20.38,4,8,12,4,2,6,60,64,124,0,0,0,8,7,15,25,23,48,288,266,554,30.8313,-88.065367
-88.078798,30.810124,109,10018500952,2022-2023,AL,100185,AL-187,Saraland City,Saraland Elementary School,229 McKeough Ave,,Saraland,AL,36571,3214,(251)679-5739,No,Not Virtual,2,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Mobile County,472,418,54,405,,,,231,256,238,233,,,,,,,,,,,458,500,958,958,52,18.42,7,8,15,3,4,7,61,69,130,0,2,2,13,15,28,23,39,62,351,363,714,30.810124,-88.078798
-88.100153,30.796015,110,10018502137,2022-2023,AL,100185,AL-187,Saraland City,Saraland High School,1115 Industrial Parkway,,Saraland,AL,36571,    ,(251)602-8970,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,21-Suburb: Large,Mobile County,546,453,93,420,,,,,,,,,,,308,279,255,254,,,,559,537,1096,1096,67,16.36,6,8,14,10,7,17,111,103,214,0,3,3,19,13,32,28,30,58,385,373,758,30.796015,-88.100153
-88.127677,30.862549,111,10018502427,2022-2023,AL,100185,AL-187,Saraland City,Saraland Early Education Center,4000 Lil Spartan Drive,,Saraland,AL,36571,    ,(251)602-8930,No,Not Virtual,PK,1,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Mobile County,275,243,32,234,36,266,239,,,,,,,,,,,,,,,285,256,541,541,29,18.66,7,3,10,3,3,6,57,35,92,0,2,2,6,4,10,5,9,14,207,200,407,30.862549,-88.127677
-88.082215,30.761258,112,10018802193,2022-2023,AL,100188,AL-121,Chickasaw City,Chickasaw City Elementary School,80 Grant Street,,Chickasaw,AL,36611,2700,(251)452-6452,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Mobile County,438,422,16,406,82,78,86,69,76,80,79,,,,,,,,,,,257,293,550,550,31,17.74,1,0,1,0,0,0,181,205,386,0,0,0,10,10,20,10,10,20,55,68,123,30.761258,-88.082215
